,sobject_id
259646,170117002601326
259648,170117002601328
259649,170117002601329
259650,170117002601330
259658,170117002601338
259662,170117002601342
259668,170117002601348
259684,170117002601365
259688,170117002601369
259693,170117002601374
259715,170117002601399
259824,170117003101122
259935,170117003101256
259948,170117003101274
259953,170117003101279
259991,170117003101325
260051,170117003101392
260054,170117003101397
260079,170118001701028
260167,170118001701130
260185,170118001701152
260530,170118002201146
260595,170118002201220
260682,170118002201322
260683,170118002201323
260732,170118002201380
260914,170118002701197
260954,170118002701244
260981,170118002701277
261003,170118002701304
261066,170118002701369
261114,170118003301049
261158,170118003301125
261199,170118003301219
261220,170118003301267
261271,170118003801011
261407,170118003801247
261511,170119002601036
261515,170119002601041
261538,170119002601068
261564,170119002601097
261583,170119002601123
261698,170119002601277
261720,170119002601314
261726,170119002601322
261734,170119002601341
261756,170119002601379
261778,170119003101009
261803,170119003101047
261815,170119003101065
261833,170119003101101
261856,170119003101135
261887,170119003101188
261896,170119003101202
261900,170119003101209
261961,170119003101337
261963,170119003101339
261967,170119003101344
261969,170119003101346
261975,170119003101357
261976,170119003101360
261994,170119003101394
262025,170119003601030
262068,170119003601078
262168,170119003601203
262173,170119003601208
262192,170119003601229
262267,170119003601315
262282,170119003601330
262376,170120002101035
262398,170120002101066
262401,170120002101070
262402,170120002101071
262540,170120002101247
262598,170120002101315
262644,170120002101373
262666,170121002201001
262670,170121002201009
262673,170121002201024
262675,170121002201026
262678,170121002201059
262679,170121002201061
262698,170121002201151
262721,170121002201182
262722,170121002201184
262726,170121002201188
262727,170121002201189
262736,170121002201205
262741,170121002201213
262880,170121002201381
262881,170121002201382
262884,170121002201394
262960,170121002801088
263131,170121002801293
263135,170121002801298
263150,170121002801314
263153,170121002801317
263158,170121002801322
263167,170121002801332
263178,170121002801345
263185,170121002801355
263186,170121002801356
263190,170121002801361
263225,170121002801397
263295,170121003401079
263362,170121003401160
263395,170121003401230
263463,170121003401334
263523,170121003901013
263526,170121003901016
263606,170121003901111
263664,170121003901180
263669,170121003901187
263712,170121003901235
263751,170121003901280
263778,170121003901314
263787,170121003901323
263923,170121004501077
263997,170121004501169
264012,170121004501191
264026,170121004501208
264119,170121004501312
264123,170121004501318
264142,170121004501340
264148,170121004501346
264150,170121004501348
264154,170121004501355
264261,170122002101077
264360,170122002101192
264538,170122002601004
264569,170122002601038
264588,170122002601061
264617,170122002601102
264665,170122002601167
264719,170122002601225
264732,170122002601239
264745,170122002601253
264758,170122002601267
264783,170122002601297
264868,170122002601386
265029,170122003101230
265246,170122003601202
265270,170122003601241
265272,170122003601243
265285,170122003601264
265452,170122004101131
265459,170122004101138
265468,170122004101147
265488,170122004101174
265503,170122004101193
265535,170122004101239
265537,170122004101242
265573,170122004101319
265628,170122004101384
265701,170122004601069
265710,170122004601078
265896,170122004601301
265912,170122004601319
266026,170127001601041
266116,170127001601258
266212,170127001601398
266220,170127002301008
266373,170127002301182
266452,170127002301289
266462,170127002301299
266468,170127002301308
266469,170127002301309
266470,170127002301310
266480,170127002301321
266484,170127002301325
266491,170127002301332
266533,170127002301383
266552,170127003001003
266573,170127003001029
266669,170127003001147
266711,170127003001202
266902,170911004701399
266982,170911005801288
267017,170912001201012
267018,170912001201014
267030,170912001201033
267040,170912001201056
267051,170912001201075
267052,170912001201076
267094,170912001201165
267111,170912001201201
267112,170912001201204
267113,170912001201205
267114,170912001201207
267119,170912001201216
267127,170912001201238
267141,170912001201280
267147,170912001201294
267151,170912001201299
267168,170912001201345
267185,170912001201389
267194,170912001901071
267612,170912002901063
267989,170928000101166
268030,170928000101233
268055,170928000101317
268066,170928000101347
268322,171001001601091
268384,171001001601166
268426,171001001601215
268708,171001001901140
268902,171001001901357
269302,171001002901022
269322,171001002901045
269327,171001002901054
269334,171001002901062
269374,171001002901110
269392,171001002901129
269493,171001002901245
269505,171001002901258
269525,171001002901278
269530,171001002901284
269622,171001002901391
269706,171001003401090
269739,171001003401131
269744,171001003401136
269788,171001003401191
269863,171001003401278
269874,171001003401290
269971,171003001601005
269976,171003001601014
270029,171003001601094
270057,171003001601130
270160,171003001601305
270169,171003001601318
270240,171003002101022
270245,171003002101028
270246,171003002101029
270261,171003002101052
270263,171003002101055
270287,171003002101082
270577,171003002601008
270580,171003002601012
270588,171003002601021
270592,171003002601026
270594,171003002601028
270595,171003002601029
270615,171003002601053
270635,171003002601074
270669,171003002601113
270999,171003003101110
271082,171003003101206
271085,171003003101209
271157,171003003101287
271534,171003003601328
271707,171003004601017
271759,171003004601082
271860,171003004601208
271870,171003004601218
271872,171003004601220
271873,171003004601221
271875,171003004601223
271877,171003004601225
271891,171003004601240
271897,171003004601246
271965,171003004601329
272051,171003005101030
272070,171003005101053
272072,171003005101060
272099,171003005101089
272104,171003005101095
272149,171003005101145
272190,171003005101194
272378,171004001501015
272385,171004001501090
272393,171004001501226
272398,171004001501277
272400,171004001501286
272402,171004001501289
272403,171004001501295
272404,171004001501301
272405,171004001501312
272409,171004001501371
272410,171004001501376
272411,171004001501384
272412,171004001501399
272434,171027001601027
272491,171027001601154
272596,171027002201295
272618,171027002801013
272679,171027002801245
272687,171027002801275
272735,171027003301049
272751,171027003301115
272758,171027003301126
272784,171027003301199
272793,171027003301232
272809,171027003301276
272831,171027003301377
272911,171029002701169
272952,171029002701238
272979,171029002701289
272994,171029003301005
272995,171029003301006
272996,171029003301007
273047,171029003301201
273059,171029003301255
273078,171029003301320
273113,171029003801152
273114,171029003801196
273115,171029003801198
273126,171029003801323
273251,171031002801073
273268,171031002801111
273287,171031002801134
273317,171031002801178
273319,171031002801180
273334,171031002801210
273430,171031002801363
273546,171031003301084
273547,171031003301086
273559,171031003301102
273577,171031003301123
273677,171031003301241
273696,171031003301266
273712,171031003301286
273756,171031003301337
273844,171031004101052
273848,171031004101062
273859,171031004101087
273860,171031004101089
273861,171031004101091
273863,171031004101093
273876,171031004101111
273897,171031004101143
273900,171031004101148
273916,171031004101174
273917,171031004101176
274297,131116000501262
274394,131116000501383
274409,131116000501399
274433,131116001001213
274472,131116001001379
274475,131116001001388
274541,131118002401234
274566,131118002401396
274596,131118002901020
274597,131118002901022
274608,131118002901038
274618,131118002901052
274639,131118002901085
274654,131118002901196
274657,131118002901203
274680,131118002901261
274706,131118002901309
274787,131118003401110
274803,131118003401128
274838,131118003401180
274885,131118003401266
274935,131118003401345
274951,131118003401369
275115,131119001201333
275262,131120002001018
275330,131120002501065
275334,131120002501073
275355,131120002501160
275404,131120002501272
275424,131120002501319
275426,131120002501331
275427,131120002501334
275428,131120002501341
275436,131120003001006
275497,131120003001358
275502,131120003001367
275505,131120003001382
275512,131120003001399
275558,131120003501123
275563,131120003501148
275663,131121001901123
275680,131121001901142
275689,131121001901159
275723,131121001901211
275778,131121001901282
275791,131121001901317
275812,131121001901364
275977,131123003001161
276028,131123003001368
276131,131123003501158
276134,131123003501161
276167,131123003501209
276227,131123003501331
276233,131123003501362
276335,131216001101139
276391,131216001101293
276692,131216002101002
276722,131216002101069
276729,131216002101078
276761,131216002101117
276776,131216002101135
276780,131216002101139
276826,131216002101196
276864,131216002101245
276876,131216002101266
276906,131216002101320
276930,131216002101371
276932,131216002101373
277107,131217001801196
277207,131217001801324
277221,131217001801338
277300,131217002301192
277306,131217002301204
277386,131217002801016
277414,131217002801105
277425,131217002801117
277437,131217002801131
277442,131217002801139
277569,131217002801389
277645,131217003301014
277652,131217003301021
277676,131217003301049
277687,131217003301063
277694,131217003301071
277698,131217003301075
277744,131217003301169
277758,131217003301188
277786,131217003301224
277872,131217003301355
277876,131217003301360
277882,131217003301368
277902,131217003301393
277954,131218001901017
277982,131218002401049
278010,131218002401097
278033,131218002401123
278037,131218002401128
278107,131218002401222
278124,131218002401247
278137,131218002401266
278229,131222001101215
278231,131222001101320
278576,140112002301002
278577,140112002301022
278579,140112002301053
278580,140112002301057
278581,140112002301070
278585,140112002301134
278586,140112002301135
278587,140112002301146
278590,140112002301163
278591,140112002301169
278592,140112002301176
278593,140112002301188
278594,140112002301189
278595,140112002301204
278596,140112002301208
278600,140112002301236
278601,140112002301270
278602,140112002301281
278603,140112002301286
278604,140112002301294
278606,140112002301301
278607,140112002301305
278608,140112002301311
278609,140112002301344
278610,140112002301349
278611,140112002301351
278612,140112002301359
278613,140112002301365
278615,140112002301383
278616,140112002301387
278802,140113002301282
278827,140113002301335
278990,140114002401398
279002,140114003701041
279022,140114003701077
279085,140114003701179
279097,140114003701206
279098,140114003701207
279100,140114003701209
279101,140114003701216
279102,140114003701217
279103,140114003701218
279104,140114003701219
279106,140114003701223
279107,140114003701225
279110,140114003701231
279111,140114003701232
279118,140114003701240
279121,140114003701243
279123,140114003701245
279124,140114003701247
279125,140114003701251
279132,140114003701258
279135,140114003701262
279136,140114003701263
279137,140114003701264
279138,140114003701266
279147,140114003701285
279149,140114003701293
279164,140114003701335
279166,140114003701337
279193,140114003701385
279196,140114003701395
279336,140114004201162
279385,140114004201219
279446,140114004201311
279601,140115003101132
279608,140115003101140
279654,140115003101213
279657,140115003101221
279662,140115003101234
279667,140115003101245
279672,140115003101260
279673,140115003101262
279734,140115003101367
279751,140115003101388
279869,140116003201011
279874,140116003201021
279891,140116003201054
279908,140116003201095
279916,140116003201122
279925,140116003201147
279944,140116003201205
279950,140116003201217
279951,140116003201218
279959,140116003201246
279976,140116003201302
279978,140116003201306
279979,140116003201307
279983,140116003201315
279987,140116003201325
280004,140116003201363
280012,140116003201376
280013,140116003201377
280014,140116003201378
280018,140116003201382
280019,140116003201383
280022,140116003201392
280023,140116003201393
280387,140117001501040
280509,140117001501232
280521,140117001501247
280562,140117001501305
280574,140117001501330
280580,140117001501336
280602,140117001501377
280608,140117001501385
280610,140117001501388
280612,140117001501391
280622,140117002101004
280623,140117002101006
280625,140117002101008
280629,140117002101017
280631,140117002101019
280636,140117002101033
280647,140117002101062
280648,140117002101072
280650,140117002101074
280655,140117002101093
280713,140117002101227
280722,140117002101245
280743,140117002101296
280745,140117002101302
280747,140117002101306
280750,140117002101310
280751,140117002101311
280765,140117002101337
280780,140117002101365
280782,140117002101367
280783,140117002101370
280784,140117002101372
280790,140117002101390
280956,140117002601325
281076,140118002001137
281097,140118002001181
281116,140118002001218
281152,140118002001264
281245,140118002001382
281261,140118002501003
281265,140118002501008
281267,140118002501015
281274,140118002501030
281294,140118002501060
281298,140118002501064
281412,171106005201014
281426,171106005201032
281466,171106005201103
281545,171106005201211
281558,171106005201230
281564,171106005201239
281581,171106005201264
281680,171205002101052
281811,171205002101364
281885,171205002601359
281951,171205003101003
282066,171205003101393
282206,171205003601249
282223,171205003601289
282243,171205003601331
282244,171205003601335
282278,171205003601395
282345,171205004101127
282372,171205004101185
282376,171205004101192
282517,171205004601235
283513,171206003601214
283589,171206003601365
283700,171206004601171
283875,171206005101189
283880,171206005101196
283896,171206005101253
284062,171207004001015
284072,171207004001035
284077,171207004001049
284201,171207004001245
284228,171207004001291
284299,171207004601033
284382,171207004601152
284410,171207004601189
284416,171207004601195
284427,171207004601214
284526,171207004601348
284534,171207004601368
285057,171208002601031
285058,171208002601032
285059,171208002601035
285060,171208002601037
285076,171208002601078
285103,171208002601149
285112,171208002601199
285113,171208002601204
285114,171208002601205
285115,171208002601206
285116,171208002601207
285118,171208002601211
285119,171208002601215
285120,171208002601216
285121,171208002601220
285123,171208002601225
285124,171208002601226
285127,171208002601230
285174,171208002601392
285175,171208002601393
285263,171208003101149
285289,171208003101198
285292,171208003101207
285293,171208003101209
285295,171208003101214
285296,171208003101220
285298,171208003101222
285299,171208003101223
285302,171208003101228
285303,171208003101230
285304,171208003101233
285305,171208003101234
285306,171208003101236
285313,171208003101246
285356,171208003101335
285362,171208003101344
285378,171208003101384
285380,171208003101388
285769,171227001601053
285825,171227001601199
285841,171227001601235
285842,171227001601238
285860,171227001601277
285923,171227002101026
285924,171227002101029
285928,171227002101033
285931,171227002101038
285933,171227002101043
285960,171227002101099
285974,171227002101149
285976,171227002101153
285979,171227002101170
285995,171227002101216
286007,171227002101252
286027,171227002101301
286156,171227002601194
286173,171227002601224
286182,171227002601238
286196,171227002601263
286198,171227002601267
286215,171227002601307
286336,171227003101308
286515,171227003601160
286555,171227003601258
286605,171227003601338
286668,171227004101075
286687,171227004101102
286714,171227004101147
286748,171227004101203
286749,171227004101204
286752,171227004101208
286753,171227004101209
286775,171227004101245
286784,171227004101258
286805,171227004101301
286810,171227004101307
286814,171227004101315
286826,171227004101329
286836,171227004101346
286924,171227004601098
286976,171227004601192
286985,171227004601222
286992,171227004601242
287034,171227004601357
287075,171227005301119
287085,171227005301149
287096,171227005301170
287101,171227005301202
287102,171227005301203
287103,171227005301207
287104,171227005301222
287111,171227005301273
287273,171227005801252
287618,171228001601004
287631,171228001601017
287634,171228001601020
287644,171228001601030
287645,171228001601031
287651,171228001601037
287654,171228001601040
287657,171228001601044
287661,171228001601048
287668,171228001601057
287677,171228001601068
287680,171228001601072
287684,171228001601077
287766,171228001601188
287775,171228001601201
287804,171228001601244
287816,171228001601258
287817,171228001601259
287821,171228001601263
287824,171228001601266
287825,171228001601267
287827,171228001601269
287828,171228001601270
287833,171228001601276
287840,171228001601283
287841,171228001601284
287842,171228001601285
287845,171228001601289
287846,171228001601290
287852,171228001601296
287856,171228001601301
287858,171228001601305
287863,171228001601311
287870,171228001601318
287873,171228001601321
287875,171228001601324
287876,171228001601325
287899,171228001601352
287906,171228001601359
287966,171228002101085
287990,171228002101139
287992,171228002101147
287994,171228002101153
287995,171228002101156
287996,171228002101162
288002,171228002101172
288010,171228002101192
288012,171228002101195
288025,171228002101236
288177,171228002701134
288181,171228002701138
288251,171228002701368
288316,171228003201023
288391,171228003201265
288689,140118002501232
288692,140118002501236
288710,140118002501279
288731,140118002501326
288737,140118002501337
288741,140118002501352
288746,140118002501366
288757,140118002501391
288758,140118002501393
288759,140118002501394
288760,140118002501395
288761,140118002501396
288911,140118003001080
288975,140118003001195
288994,140118003001236
289033,140118003001312
289061,140118003001355
289066,140118003001360
289068,140118003001364
289109,140118003501293
289120,140118003501377
289121,140118003501391
289470,140209002201038
289490,140209002201138
289500,140209002201193
289517,140209002201312
289897,140209003701138
289911,140209004201182
290587,140305001301058
290590,140305001301071
290591,140305001301077
290592,140305001301079
290594,140305001301087
290601,140305001301112
290616,140305001301326
290622,140305001301374
290670,140305001801013
290671,140305001801017
290672,140305001801023
290673,140305001801052
290674,140305001801066
290675,140305001801079
290676,140305001801116
290681,140305001801163
290682,140305001801170
290684,140305001801180
290687,140305001801228
290688,140305001801240
290691,140305001801299
290695,140305001801339
290698,140305001801365
290699,140305001801398
290700,140305001801399
290951,140305002601018
290955,140305002601022
290995,140305002601072
291095,140305002601191
291168,140305002601284
291259,140305002601393
291379,140305003201361
291394,140307001101013
291423,140307001101072
291447,140307001101128
291455,140307001101157
291456,140307001101158
291502,140307001101317
291524,140307001101372
292198,140308000101084
292199,140308000101085
292220,140308000101139
292223,140308000101168
292234,140308000101308
292251,140308000101370
292350,140309002101066
292355,140309002101094
292400,140309002101202
292401,140309002101203
292403,140309002101208
292404,140309002101209
292405,140309002101212
292406,140309002101214
292408,140309002101217
292412,140309002101228
292949,140309003101094
293039,140309003101203
293040,140309003101204
293041,140309003101205
293042,140309003101206
293043,140309003101207
293044,140309003101208
293045,140309003101209
293046,140309003101210
293047,140309003101212
293048,140309003101213
293049,140309003101214
293050,140309003101216
293051,140309003101218
293053,140309003101220
293055,140309003101222
293059,140309003101229
293063,140309003101234
293068,140309003101239
293077,140309003101248
293087,140309003101260
293152,140309003101342
293153,140309003101343
293168,140309003101360
293172,140309003101366
293180,140309003101376
293184,140309003101381
293192,140309003101389
293316,140310002101127
293381,140310002101210
293517,140310002101373
293539,140310002701002
293585,140310002701055
293651,140310002701130
293663,140310002701144
293679,140310002701161
293681,140310002701163
293684,140310002701166
293691,140310002701174
293814,140310002701337
293901,140310003301046
293945,140310003301096
294017,140310003301178
294037,140310003301202
294041,140310003301207
294042,140310003301208
294043,140310003301209
294049,140310003301216
294050,140310003301217
294052,140310003301220
294053,140310003301221
294056,140310003301224
294060,140310003301228
294062,140310003301230
294077,140310003301249
294243,140310003801052
294318,140310003801143
294331,140310003801157
294371,140310003801201
294375,140310003801205
294381,140310003801212
294385,140310003801216
294386,140310003801217
294388,140310003801219
294390,140310003801221
294398,140310003801229
294407,140310003801238
294409,140310003801240
294417,140310003801248
294427,140310003801260
294437,140310003801272
294441,140310003801278
294452,140310003801294
294544,140310004301055
294554,140310004301137
294555,140310004301140
294557,140310004301145
294558,140310004301152
294559,140310004301164
294560,140310004301167
294561,140310004301170
294562,140310004301174
294564,140310004301177
294565,140310004301181
294566,140310004301184
294567,140310004301186
294568,140310004301187
294569,140310004301193
294570,140310004301194
294571,140310004301195
294572,140310004301197
294573,140310004301213
294575,140310004301218
294577,140310004301223
294578,140310004301227
294579,140310004301229
294580,140310004301232
294581,140310004301236
294589,140310004301270
294590,140310004301273
294591,140310004301276
294777,140310004701012
294778,140310004701022
294779,140310004701032
294782,140310004701157
294783,140310004701191
295036,140311005601007
295038,140311005601009
295039,140311005601011
295042,140311005601014
295043,140311005601015
295052,140311005601027
295055,140311005601030
295056,140311005601033
295059,140311005601036
295062,140311005601041
295065,140311005601045
295070,140311005601051
295072,140311005601053
295073,140311005601054
295075,140311005601056
295077,140311005601058
295080,140311005601063
295083,140311005601067
295091,140311005601075
295092,140311005601076
295097,140311005601081
295099,140311005601083
295101,140311005601085
295102,140311005601086
295103,140311005601087
295104,140311005601088
295106,140311005601090
295119,140311005601105
295132,140311005601122
295161,140311005601161
295176,140311005601178
295187,140311005601194
295201,140311005601212
295203,140311005601214
295208,140311005601219
295214,140311005601225
295222,140311005601235
295233,140311005601255
295239,140311005601261
295251,140311005601273
295252,140311005601274
295256,140311005601278
295258,140311005601280
295265,140311005601288
295267,140311005601291
295284,140311005601310
295302,140311005601330
295320,140311005601351
295323,140311005601355
295330,140311005601363
295334,140311005601367
295335,140311005601368
295336,140311005601369
295340,140311005601373
295342,140311005601376
295343,140311005601377
295358,140311005601395
295390,140311006101034
295391,140311006101035
295404,140311006101052
295422,140311006101074
295502,140311006101167
295504,140311006101169
295519,140311006101188
295837,140311006601168
295839,140311006601170
295850,140311006601184
295851,140311006601185
296251,171101000701014
296272,171101000701044
296299,171101000701079
296677,171101001201123
296678,171101001201125
296922,171101001201391
296955,171101001801043
296974,171101001801066
296976,171101001801068
297068,171101001801177
297136,171101001801256
297170,171101001801296
297293,171101002501158
297308,171101002501186
297336,171101002501232
297350,171101002501249
297402,171101003001006
297406,171101003001010
297418,171101003001023
297538,171101003001166
297583,171101003001221
297806,171101003501083
298025,171101003501332
298108,171102001601041
298110,171102001601044
298112,171102001601047
298128,171102001601065
298163,171102001601120
298280,171102001601269
298333,171102001601336
298401,171102002101016
298699,171102002101365
298727,171102002101395
298933,171102002701243
298935,171102002701246
298993,171102002701315
299061,171102002701394
299232,171102003301195
299345,171102003301325
299348,171102003301330
299578,171102003901199
299616,171102003901244
299652,171102003901283
299842,171102004501114
299893,171102004501173
299930,171102004501216
299968,171102004501264
300015,171102004501315
300023,171102004501323
300210,171102005001156
300252,171102005001213
300254,171102005001215
300256,171102005001217
300278,171102005001248
300401,171104001801053
300486,171104001801169
300499,171104001801190
300523,171104001801248
300543,171104001801280
300554,171104001801301
300621,171104001801387
300654,171104002301384
300935,171104002801065
301044,171104002801214
301055,171104002801238
301197,171104003301035
301276,171104003301155
301500,171106001901164
301528,171106001901253
301538,171106001901263
301564,171106001901312
301569,171106001901320
301618,171106002401015
301653,171106002401059
301728,171106002401141
301815,171106002401242
302069,171106003001145
302370,171106003601101
302372,171106003601103
302413,171106003601145
302551,171106003601301
302786,171106004201248
303047,171106004701172
303073,171106004701201
303224,140311006601302
303339,140311007101034
303342,140311007101037
303402,140311007101111
303435,140311007101151
303685,140311007601048
303749,140311007601121
303751,140311007601124
303755,140311007601128
303756,140311007601129
303770,140311007601145
303791,140311007601171
303803,140311007601186
303831,140311007601218
303897,140311007601301
303954,140311007601365
303955,140311007601366
304001,140311008101019
304015,140311008101034
304030,140311008101055
304049,140311008101077
304111,140311008101154
304122,140311008101167
304300,140311008101381
304305,140311008101386
304484,140311009101086
304547,140311009101167
304594,140311009101222
304705,140311009101352
304855,140312001701127
304867,140312001701146
304873,140312001701155
304881,140312001701166
304901,140312001701197
304997,140312003001040
305136,140312003001208
305463,140312003501198
305480,140312003501219
305792,140312004001189
305802,140312004001201
306010,140312004501053
306065,140312004501116
306124,140312004501190
306149,140312004501220
306173,140312004501248
306458,140313004701127
306467,140313004701140
306505,140313004701182
306529,140313004701209
306688,140313004701399
306690,140313005201002
306742,140313005201064
306896,140313005201246
306940,140313005201303
307048,140314002601032
307067,140314002601055
307125,140314002601121
307128,140314002601124
307144,140314002601143
307153,140314002601156
307739,140314003601055
307808,140314003601136
308010,140314003601380
308364,140314004401002
308388,140314004401031
308405,140314004401052
308570,140314004401246
308649,140314004401343
308666,140314004401364
309469,140316001801002
309513,140316001801055
309514,140316001801056
309525,140316001801072
309583,140316001801141
309601,140316001801161
309757,140316001801348
309763,140316001801356
309798,140316002301003
309908,140316002301129
309932,140316002301156
309955,140316002301184
309986,140316002301219
309998,140316002301234
310007,140316002301247
310026,140316002301271
310031,140316002301276
310105,140316002301360
310166,140316002801034
310169,140316002801037
310183,140316002801055
310371,140316002801276
310392,140316002801306
310407,140316002801327
310434,140316002801357
310443,140316002801368
310459,140316002801385
310817,171230001601013
310829,171230001601038
310835,171230001601065
310906,171230001601263
311053,171230002101176
311056,171230002101179
311229,171230002601155
311240,171230002601182
311242,171230002601185
311402,171230003101141
311408,171230003101147
311478,171230003101292
311601,171230003601079
311617,171230003601106
311637,171230003601146
311657,171230003601190
311682,171230003601244
311694,171230003601273
311695,171230003601274
311697,171230003601277
311705,171230003601298
311768,171230004101012
311775,171230004101029
311781,171230004101042
311794,171230004101071
311838,171230004101171
311879,171230004101248
311925,171230004101338
311971,171230004601005
312033,171230004601121
312072,171230004601221
312076,171230004601229
312086,171230004601256
312115,171230004601311
312116,171230004601313
312134,171230004601352
312373,171230005801087
312737,171230006301172
313001,180101001601081
313051,180101001601224
313110,180101001601325
313181,180101002101085
313235,180101002101204
313241,180101002101212
313312,180101002601008
313433,180101002601293
313438,180101002601305
313480,180101002601389
313557,180101003101168
313593,180101003101276
313600,180101003101292
313604,180101003101299
313610,180101003101308
313638,180101003101364
313661,180101003601019
313722,180101003601198
313734,180101003601221
313741,180101003601233
313782,180101003601316
313826,180101004301003
313850,180101004301027
313899,180101004301097
314055,180101004301345
314120,180101005001033
314140,180101005001066
314149,180101005001085
314158,180101005001109
314160,180101005001112
314244,180101005001287
314245,180101005001288
314247,180101005001290
314295,180101005001361
314318,180101005001392
314335,180102001601047
314337,180102001601062
314352,180102001601094
314393,180102001601171
314417,180102001601234
314428,180102001601247
314554,180102002101068
314623,180102002101258
314652,180102002101310
314667,180102002101329
314672,180102002101336
314711,180102002101392
314833,180102003101010
314962,180102003101312
314996,180102003101361
315010,180102003101382
315179,180102004101038
315251,180102004101156
315360,180102004101317
315387,180102004101351
315551,180102004601232
315652,180102005101034
315674,180102005101082
315778,180102005101338
315925,180103001601308
315986,180103002601033
315996,180103002601049
316005,180103002601074
316019,180103002601090
316046,180103002601125
316114,180103002601256
316274,180103003101359
316375,180125001901001
316384,180125001901011
316388,180125001901016
316391,180125001901019
316393,180125001901021
316405,180125001901034
316406,180125001901035
316446,180125001901082
316450,180125001901087
316468,180125001901111
316533,180125001901190
316552,180125001901210
316679,180125001901363
316685,180125001901369
316705,180125001901398
316721,180125002501017
316732,180125002501030
316736,180125002501035
316741,180125002501040
316767,180125002501074
316772,180125002501079
316793,180125002501104
316794,180125002501105
316795,180125002501106
316799,180125002501110
316828,180125002501143
316871,180125002501197
316897,180125002501227
316900,180125002501230
316945,180125002501278
316961,180125002501295
316982,180125002501317
317005,180125002501340
317012,180125002501348
317051,180125002501391
317139,180126001601327
317235,180126002101048
317255,180126002101070
317265,180126002101080
317303,180126002101131
317369,180126002101210
317379,180126002101223
317393,180126002101238
317442,180126002101294
317525,180126002101387
317578,180126002601112
317613,180126002601154
317644,180126002601198
317674,180126002601230
317749,180126002601338
317823,170127003001363
317894,170128001601081
317953,170128001601234
318015,170128002101008
318020,170128002101015
318180,170128002101215
318237,170128002101291
318238,170128002101292
318241,170128002101297
318242,170128002101298
318248,170128002101306
318252,170128002101310
318253,170128002101311
318258,170128002101318
318260,170128002101320
318268,170128002101328
318269,170128002101329
318276,170128002101337
318286,170128002101348
318436,170128002901126
318461,170128002901156
318479,170128002901174
318499,170128002901198
318523,170128002901223
318534,170128002901234
318535,170128002901235
318536,170128002901236
318546,170128002901247
318548,170128002901249
318556,170128002901262
318559,170128002901265
318564,170128002901271
318567,170128002901275
318570,170128002901279
318571,170128002901280
318572,170128002901283
318574,170128002901287
318580,170128002901294
318588,170128002901305
318589,170128002901306
318593,170128002901310
318598,170128002901316
318599,170128002901317
318608,170128002901329
318624,170128002901351
318730,170128003401078
318733,170128003401081
318773,170128003401128
318774,170128003401129
318780,170128003401135
318799,170128003401156
318805,170128003401163
318928,170128003401315
319003,170128003901015
319084,170128003901130
319137,170128003901202
319167,170128003901236
319216,170128003901313
319222,170128003901323
319235,170128003901341
319238,170128003901344
319239,170128003901345
319435,170129001601195
319436,170129001601196
319447,170129001601210
319456,170129001601219
319469,170129001601233
319496,170129001601280
319663,170129002101092
319824,170129002101278
319840,170129002101301
319848,170129002101309
319850,170129002101311
319851,170129002101313
319855,170129002101317
319861,170129002101324
319873,170129002101339
319883,170129002101349
319916,170129002101388
319927,170129002601001
319975,170129002601059
320109,170129002601223
320127,170129002601245
320164,170129002601289
320207,170129002601342
320249,170129002601391
320277,170130001601030
320303,170130001601078
320369,170130001601178
320373,170130001601187
320375,170130001601191
320380,170130001601201
320442,170130001601295
320479,170130001601351
320481,170130001601354
320554,170130002101047
320578,170130002101075
320672,170130002101186
320750,170130002101286
320759,170130002101297
320807,170130002101356
320850,170130002601043
320874,170130002601085
320964,170130002601235
321101,170130003101207
321270,170130003601204
321279,170130003601227
321284,170130003601237
321285,170130003601238
321286,170130003601245
321294,170130003601272
321296,170130003601278
321301,170130003601294
321400,170130004101064
321481,170130004101159
321485,170130004101163
321503,170130004101182
321509,170130004101192
321510,170130004101193
321550,170130004101240
321661,170130004101385
321707,170130004601044
321840,170130004601197
321893,170130004601258
321924,170130004601296
321929,170130004601303
321935,170130004601312
321952,170130004601330
322011,170131001801001
322015,170131001801005
322030,170131001801022
322070,170131001801075
322096,170131001801107
322189,170131001801212
322218,170131001801244
322246,170131001801276
322247,170131001801277
322262,170131001801295
322267,170131001801301
322279,170131001801318
322292,170131001801332
322299,170131001801340
322301,170131001801343
322312,170131001801355
322318,170131001801362
322321,170131001801365
322362,170131002301010
322372,170131002301023
322396,170131002301054
322402,170131002301061
322414,170131002301076
322420,170131002301082
322427,170131002301089
322443,170131002301111
322455,170131002301127
322516,170131002301223
322522,170131002301241
322589,170131002301364
322596,170131002301373
322607,170131002301384
322619,170131002301398
322740,170131002601143
322749,170131002601155
322758,170131002601165
322795,170131002601211
322898,170131002601347
322958,170131003101012
323184,170131003101291
323219,170131003101343
323221,170131003101345
323227,170131003101356
323300,170202000101035
323308,170202000101043
323313,170202000101048
323375,170202000101120
323454,170202000101213
323480,170202000101252
323495,170202000101276
323500,170202000101283
323509,170202000101297
323524,170202000101320
323599,170202000701033
323642,170202000701134
323646,170202000701143
323650,170202000701148
323655,170202000701158
323694,170202000701226
323713,170202000701262
323721,170202000701285
323859,170202001201070
323947,170202001201344
324130,170202001701108
324267,170202001701273
324268,170202001701274
324271,170202001701279
324275,170202001701285
324281,170202001701292
